match_id,season_id,matchday,date,time,home_team,away_team,home_score,away_score,result,goal_diff
2016_5_FTC_VASAS,2016,5,2016-08-13,14:30,Ferencvárosi TC,Vasas FC,1,2,A,-1
2016_6_MTK_FEHERVAR,2016,6,2016-08-16,12:00,MTK Budapest,Fehérvár FC,1,0,H,1
2016_6_DVSC_HALADAS,2016,6,2016-08-17,12:00,Debreceni VSC,Szombathelyi Haladás,0,1,A,-1
2016_6_MEZOKOVESD_UJPEST,2016,6,2016-08-17,13:00,Mezőkövesd Zsóry FC,Újpest FC,0,2,A,-2
2016_6_GYIRMOT_FTC,2016,6,2016-08-17,13:00,Gyirmót FC Győr,Ferencvárosi TC,0,1,A,-1
2016_6_VASAS_HONVED,2016,6,2016-08-17,13:00,Vasas FC,Kispest–Honvéd FC,2,0,H,2
2016_6_PAKS_DVTK,2016,6,2016-08-17,13:00,Paksi FC,Diósgyőri VTK,2,1,H,1
2016_7_FTC_MEZOKOVESD,2016,7,2016-08-21,12:00,Ferencvárosi TC,Mezőkövesd Zsóry FC,2,2,D,0
2016_7_UJPEST_MTK,2016,7,2016-08-21,12:00,Újpest FC,MTK Budapest,0,0,D,0
2016_7_DVTK_VASAS,2016,7,2016-08-21,12:00,Diósgyőri VTK,Vasas FC,1,1,D,0
2016_7_HONVED_GYIRMOT,2016,7,2016-08-21,12:00,Kispest–Honvéd FC,Gyirmót FC Győr,0,0,D,0
2016_7_HALADAS_PAKS,2016,7,2016-08-21,12:00,Szombathelyi Haladás,Paksi FC,3,1,H,2
2016_7_FEHERVAR_DVSC,2016,7,2016-08-21,14:00,Fehérvár FC,Debreceni VSC,5,1,H,4
2016_8_FEHERVAR_HALADAS,2016,8,2016-09-10,12:00,Fehérvár FC,Szombathelyi Haladás,3,0,H,3
2016_8_DVSC_UJPEST,2016,8,2016-09-10,12:00,Debreceni VSC,Újpest FC,2,1,H,1
2016_8_MEZOKOVESD_HONVED,2016,8,2016-09-10,12:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,3,1,H,2
2016_8_GYIRMOT_DVTK,2016,8,2016-09-10,12:00,Gyirmót FC Győr,Diósgyőri VTK,1,0,H,1
2016_8_VASAS_PAKS,2016,8,2016-09-10,12:00,Vasas FC,Paksi FC,1,0,H,1
2016_8_MTK_FTC,2016,8,2016-09-10,14:30,MTK Budapest,Ferencvárosi TC,2,1,H,1
2016_9_UJPEST_FEHERVAR,2016,9,2016-09-17,12:30,Újpest FC,Fehérvár FC,3,4,A,-1
2016_9_PAKS_GYIRMOT,2016,9,2016-09-17,12:30,Paksi FC,Gyirmót FC Győr,0,0,D,0
2016_9_DVTK_MEZOKOVESD,2016,9,2016-09-17,12:30,Diósgyőri VTK,Mezőkövesd Zsóry FC,1,1,D,0
2016_9_HONVED_MTK,2016,9,2016-09-17,12:30,Kispest–Honvéd FC,MTK Budapest,5,0,H,5
2016_9_HALADAS_VASAS,2016,9,2016-09-17,12:30,Szombathelyi Haladás,Vasas FC,1,0,H,1
2016_9_FTC_DVSC,2016,9,2016-09-17,14:30,Ferencvárosi TC,Debreceni VSC,3,1,H,2
2016_10_DVSC_HONVED,2016,10,2016-09-20,14:00,Debreceni VSC,Kispest–Honvéd FC,0,1,A,-1
2016_10_UJPEST_HALADAS,2016,10,2016-09-21,13:00,Újpest FC,Szombathelyi Haladás,1,1,D,0
2016_10_MTK_DVTK,2016,10,2016-09-21,13:00,MTK Budapest,Diósgyőri VTK,1,0,H,1
2016_10_MEZOKOVESD_PAKS,2016,10,2016-09-21,13:00,Mezőkövesd Zsóry FC,Paksi FC,1,3,A,-2
2016_10_GYIRMOT_VASAS,2016,10,2016-09-21,13:00,Gyirmót FC Győr,Vasas FC,1,0,H,1
2016_10_FEHERVAR_FTC,2016,10,2016-09-21,14:00,Fehérvár FC,Ferencvárosi TC,1,1,D,0
2016_11_VASAS_MEZOKOVESD,2016,11,2016-09-24,12:00,Vasas FC,Mezőkövesd Zsóry FC,4,0,H,4
2016_11_PAKS_MTK,2016,11,2016-09-24,12:00,Paksi FC,MTK Budapest,0,0,D,0
2016_11_DVTK_DVSC,2016,11,2016-09-24,12:00,Diósgyőri VTK,Debreceni VSC,1,3,A,-2
2016_11_HONVED_FEHERVAR,2016,11,2016-09-24,12:00,Kispest–Honvéd FC,Fehérvár FC,1,2,A,-1
2016_11_HALADAS_GYIRMOT,2016,11,2016-09-24,12:00,Szombathelyi Haladás,Gyirmót FC Győr,0,1,A,-1
2016_11_FTC_UJPEST,2016,11,2016-09-24,14:30,Ferencvárosi TC,Újpest FC,3,3,D,0
2016_12_GYIRMOT_MEZOKOVESD,2016,12,2016-10-15,09:30,Gyirmót FC Győr,Mezőkövesd Zsóry FC,0,1,A,-1
2016_12_HALADAS_FTC,2016,12,2016-10-15,12:00,Szombathelyi Haladás,Ferencvárosi TC,2,0,H,2
2016_12_HONVED_UJPEST,2016,12,2016-10-15,12:00,Kispest–Honvéd FC,Újpest FC,1,1,D,0
2016_12_DVTK_FEHERVAR,2016,12,2016-10-15,12:00,Diósgyőri VTK,Fehérvár FC,2,0,H,2
2016_12_PAKS_DVSC,2016,12,2016-10-15,12:00,Paksi FC,Debreceni VSC,1,1,D,0
2016_12_VASAS_MTK,2016,12,2016-10-15,12:00,Vasas FC,MTK Budapest,3,2,H,1
2016_13_FEHERVAR_PAKS,2016,13,2016-10-22,09:30,Fehérvár FC,Paksi FC,5,1,H,4
2016_13_DVSC_VASAS,2016,13,2016-10-22,11:30,Debreceni VSC,Vasas FC,1,2,A,-1
2016_13_MTK_GYIRMOT,2016,13,2016-10-22,12:00,MTK Budapest,Gyirmót FC Győr,1,0,H,1
2016_13_UJPEST_DVTK,2016,13,2016-10-22,12:00,Újpest FC,Diósgyőri VTK,4,4,D,0
2016_13_FTC_HONVED,2016,13,2016-10-22,12:00,Ferencvárosi TC,Kispest–Honvéd FC,3,2,H,1
2016_13_MEZOKOVESD_HALADAS,2016,13,2016-10-22,12:00,Mezőkövesd Zsóry FC,Szombathelyi Haladás,3,0,H,3
2016_14_HONVED_HALADAS,2016,14,2016-10-29,09:30,Kispest–Honvéd FC,Szombathelyi Haladás,2,1,H,1
2016_14_DVTK_FTC,2016,14,2016-10-29,11:30,Diósgyőri VTK,Ferencvárosi TC,2,3,A,-1
2016_14_VASAS_FEHERVAR,2016,14,2016-10-29,11:45,Vasas FC,Fehérvár FC,1,1,D,0
2016_14_PAKS_UJPEST,2016,14,2016-10-29,12:00,Paksi FC,Újpest FC,1,1,D,0
2016_14_GYIRMOT_DVSC,2016,14,2016-10-29,12:00,Gyirmót FC Győr,Debreceni VSC,1,2,A,-1
2016_14_MEZOKOVESD_MTK,2016,14,2016-10-29,12:00,Mezőkövesd Zsóry FC,MTK Budapest,1,0,H,1
2016_15_HALADAS_MTK,2016,15,2016-11-05,10:30,Szombathelyi Haladás,MTK Budapest,1,1,D,0
2016_15_DVSC_MEZOKOVESD,2016,15,2016-11-05,10:30,Debreceni VSC,Mezőkövesd Zsóry FC,0,0,D,0
2016_15_FEHERVAR_GYIRMOT,2016,15,2016-11-05,10:30,Fehérvár FC,Gyirmót FC Győr,4,0,H,4
2016_15_FTC_PAKS,2016,15,2016-11-05,10:30,Ferencvárosi TC,Paksi FC,1,2,A,-1
2016_15_HONVED_DVTK,2016,15,2016-11-05,10:30,Kispest–Honvéd FC,Diósgyőri VTK,2,0,H,2
2016_15_UJPEST_VASAS,2016,15,2016-11-05,13:00,Újpest FC,Vasas FC,2,2,D,0
2016_16_GYIRMOT_UJPEST,2016,16,2016-11-19,09:30,Gyirmót FC Győr,Újpest FC,1,2,A,-1
2016_16_MEZOKOVESD_FEHERVAR,2016,16,2016-11-19,09:30,Mezőkövesd Zsóry FC,Fehérvár FC,2,1,H,1
2016_16_MTK_DVSC,2016,16,2016-11-19,09:30,MTK Budapest,Debreceni VSC,1,1,D,0
2016_16_PAKS_HONVED,2016,16,2016-11-19,09:30,Paksi FC,Kispest–Honvéd FC,1,1,D,0
2016_16_DVTK_HALADAS,2016,16,2016-11-19,09:30,Diósgyőri VTK,Szombathelyi Haladás,2,1,H,1
2016_16_VASAS_FTC,2016,16,2016-11-19,12:00,Vasas FC,Ferencvárosi TC,2,2,D,0
2016_17_HALADAS_DVSC,2016,17,2016-11-26,09:30,Szombathelyi Haladás,Debreceni VSC,1,0,H,1
2016_17_UJPEST_MEZOKOVESD,2016,17,2016-11-26,09:30,Újpest FC,Mezőkövesd Zsóry FC,1,1,D,0
2016_17_FTC_GYIRMOT,2016,17,2016-11-26,09:30,Ferencvárosi TC,Gyirmót FC Győr,2,0,H,2
2016_17_HONVED_VASAS,2016,17,2016-11-26,09:30,Kispest–Honvéd FC,Vasas FC,2,1,H,1
2016_17_DVTK_PAKS,2016,17,2016-11-26,09:30,Diósgyőri VTK,Paksi FC,2,0,H,2
2016_17_FEHERVAR_MTK,2016,17,2016-11-26,12:00,Fehérvár FC,MTK Budapest,2,0,H,2
2016_18_MEZOKOVESD_FTC,2016,18,2016-12-03,09:30,Mezőkövesd Zsóry FC,Ferencvárosi TC,2,0,H,2
2016_18_MTK_UJPEST,2016,18,2016-12-03,09:30,MTK Budapest,Újpest FC,1,1,D,0
2016_18_VASAS_DVTK,2016,18,2016-12-03,09:30,Vasas FC,Diósgyőri VTK,3,0,H,3
2016_18_GYIRMOT_HONVED,2016,18,2016-12-03,09:30,Gyirmót FC Győr,Kispest–Honvéd FC,0,4,A,-4
2016_18_PAKS_HALADAS,2016,18,2016-12-03,09:30,Paksi FC,Szombathelyi Haladás,2,1,H,1
2016_18_DVSC_FEHERVAR,2016,18,2016-12-03,12:00,Debreceni VSC,Fehérvár FC,0,1,A,-1
2016_19_HALADAS_FEHERVAR,2016,19,2016-12-10,09:30,Szombathelyi Haladás,Fehérvár FC,1,1,D,0
2016_19_UJPEST_DVSC,2016,19,2016-12-10,09:30,Újpest FC,Debreceni VSC,2,0,H,2
2016_19_HONVED_MEZOKOVESD,2016,19,2016-12-10,09:30,Kispest–Honvéd FC,Mezőkövesd Zsóry FC,1,0,H,1
2016_19_DVTK_GYIRMOT,2016,19,2016-12-10,09:30,Diósgyőri VTK,Gyirmót FC Győr,1,0,H,1
2016_19_PAKS_VASAS,2016,19,2016-12-10,09:30,Paksi FC,Vasas FC,1,0,H,1
2016_19_FTC_MTK,2016,19,2016-12-10,12:00,Ferencvárosi TC,MTK Budapest,1,1,D,0
2016_20_FEHERVAR_UJPEST,2016,20,2017-02-18,09:30,Fehérvár FC,Újpest FC,5,1,H,4
2016_20_GYIRMOT_PAKS,2016,20,2017-02-18,09:30,Gyirmót FC Győr,Paksi FC,0,0,D,0
2016_20_MEZOKOVESD_DVTK,2016,20,2017-02-18,09:30,Mezőkövesd Zsóry FC,Diósgyőri VTK,3,0,H,3
2016_20_MTK_HONVED,2016,20,2017-02-18,09:30,MTK Budapest,Kispest–Honvéd FC,1,2,A,-1
2016_20_DVSC_FTC,2016,20,2017-02-18,12:00,Debreceni VSC,Ferencvárosi TC,0,0,D,0
2016_20_VASAS_HALADAS,2016,20,2017-03-16,12:30,Vasas FC,Szombathelyi Haladás,2,3,A,-1
2016_21_HALADAS_UJPEST,2016,21,2017-02-25,09:30,Szombathelyi Haladás,Újpest FC,0,2,A,-2
2016_21_HONVED_DVSC,2016,21,2017-02-25,09:30,Kispest–Honvéd FC,Debreceni VSC,1,0,H,1
2016_21_DVTK_MTK,2016,21,2017-02-25,09:30,Diósgyőri VTK,MTK Budapest,2,3,A,-1
2016_21_PAKS_MEZOKOVESD,2016,21,2017-02-25,09:30,Paksi FC,Mezőkövesd Zsóry FC,5,0,H,5
2016_21_VASAS_GYIRMOT,2016,21,2017-02-25,09:30,Vasas FC,Gyirmót FC Győr,1,1,D,0
2016_21_FTC_FEHERVAR,2016,21,2017-02-25,12:00,Ferencvárosi TC,Fehérvár FC,0,0,D,0
2016_22_DVSC_DVTK,2016,22,2017-03-04,09:30,Debreceni VSC,Diósgyőri VTK,3,0,H,3
2016_22_MTK_PAKS,2016,22,2017-03-04,09:30,MTK Budapest,Paksi FC,1,2,A,-1
2016_22_GYIRMOT_HALADAS,2016,22,2017-03-04,09:30,Gyirmót FC Győr,Szombathelyi Haladás,1,2,A,-1
2016_22_MEZOKOVESD_VASAS,2016,22,2017-03-04,09:30,Mezőkövesd Zsóry FC,Vasas FC,0,2,A,-2
2016_22_FEHERVAR_HONVED,2016,22,2017-03-04,09:30,Fehérvár FC,Kispest–Honvéd FC,3,0,H,3
2016_22_UJPEST_FTC,2016,22,2017-03-04,12:00,Újpest FC,Ferencvárosi TC,0,1,A,-1
2016_23_MEZOKOVESD_GYIRMOT,2016,23,2017-03-11,09:30,Mezőkövesd Zsóry FC,Gyirmót FC Győr,1,1,D,0
2016_23_MTK_VASAS,2016,23,2017-03-11,09:30,MTK Budapest,Vasas FC,1,0,H,1
2016_23_DVSC_PAKS,2016,23,2017-03-11,09:30,Debreceni VSC,Paksi FC,1,3,A,-2
2016_23_FEHERVAR_DVTK,2016,23,2017-03-11,09:30,Fehérvár FC,Diósgyőri VTK,2,0,H,2
2016_23_UJPEST_HONVED,2016,23,2017-03-11,12:00,Újpest FC,Kispest–Honvéd FC,1,1,D,0
2016_23_FTC_HALADAS,2016,23,2017-03-11,12:00,Ferencvárosi TC,Szombathelyi Haladás,3,1,H,2
2016_24_DVTK_UJPEST,2016,24,2017-04-01,12:00,Diósgyőri VTK,Újpest FC,3,1,H,2
2016_24_HALADAS_MEZOKOVESD,2016,24,2017-04-01,12:00,Szombathelyi Haladás,Mezőkövesd Zsóry FC,4,2,H,2
2016_24_PAKS_FEHERVAR,2016,24,2017-04-01,12:00,Paksi FC,Fehérvár FC,0,0,D,0
2016_24_VASAS_DVSC,2016,24,2017-04-01,12:00,Vasas FC,Debreceni VSC,2,3,A,-1
2016_24_GYIRMOT_MTK,2016,24,2017-04-01,12:00,Gyirmót FC Győr,MTK Budapest,1,0,H,1
2016_24_HONVED_FTC,2016,24,2017-04-01,14:30,Kispest–Honvéd FC,Ferencvárosi TC,2,1,H,1
2016_25_UJPEST_PAKS,2016,25,2017-04-08,12:00,Újpest FC,Paksi FC,1,1,D,0
2016_25_HALADAS_HONVED,2016,25,2017-04-08,12:00,Szombathelyi Haladás,Kispest–Honvéd FC,0,1,A,-1
2016_25_DVSC_GYIRMOT,2016,25,2017-04-08,12:00,Debreceni VSC,Gyirmót FC Győr,2,1,H,1
2016_25_FEHERVAR_VASAS,2016,25,2017-04-08,12:00,Fehérvár FC,Vasas FC,1,2,A,-1
2016_25_MTK_MEZOKOVESD,2016,25,2017-04-08,12:00,MTK Budapest,Mezőkövesd Zsóry FC,2,0,H,2
2016_25_FTC_DVTK,2016,25,2017-04-08,14:30,Ferencvárosi TC,Diósgyőri VTK,1,1,D,0
2016_26_VASAS_UJPEST,2016,26,2017-04-11,12:00,Vasas FC,Újpest FC,2,3,A,-1
2016_26_DVTK_HONVED,2016,26,2017-04-11,12:00,Diósgyőri VTK,Kispest–Honvéd FC,2,0,H,2
2016_26_PAKS_FTC,2016,26,2017-04-12,12:00,Paksi FC,Ferencvárosi TC,3,1,H,2
2016_26_MTK_HALADAS,2016,26,2017-04-12,12:00,MTK Budapest,Szombathelyi Haladás,0,0,D,0
2016_26_GYIRMOT_FEHERVAR,2016,26,2017-04-12,12:00,Gyirmót FC Győr,Fehérvár FC,0,1,A,-1
2016_26_MEZOKOVESD_DVSC,2016,26,2017-04-12,12:00,Mezőkövesd Zsóry FC,Debreceni VSC,2,1,H,1
2016_27_UJPEST_GYIRMOT,2016,27,2017-04-15,12:00,Újpest FC,Gyirmót FC Győr,2,2,D,0
2016_27_FEHERVAR_MEZOKOVESD,2016,27,2017-04-15,12:00,Fehérvár FC,Mezőkövesd Zsóry FC,1,1,D,0
2016_27_HONVED_PAKS,2016,27,2017-04-15,12:00,Kispest–Honvéd FC,Paksi FC,2,0,H,2
2016_27_HALADAS_DVTK,2016,27,2017-04-15,12:00,Szombathelyi Haladás,Diósgyőri VTK,2,0,H,2
2016_27_DVSC_MTK,2016,27,2017-04-15,12:30,Debreceni VSC,MTK Budapest,0,0,D,0
2016_27_FTC_VASAS,2016,27,2017-04-15,14:30,Ferencvárosi TC,Vasas FC,1,2,A,-1
2016_28_PAKS_DVTK,2016,28,2017-04-22,12:00,Paksi FC,Diósgyőri VTK,0,1,A,-1
2016_28_GYIRMOT_FTC,2016,28,2017-04-22,12:00,Gyirmót FC Győr,Ferencvárosi TC,2,3,A,-1
2016_28_MTK_FEHERVAR,2016,28,2017-04-22,12:00,MTK Budapest,Fehérvár FC,1,1,D,0
2016_28_DVSC_HALADAS,2016,28,2017-04-22,12:00,Debreceni VSC,Szombathelyi Haladás,4,2,H,2
2016_28_MEZOKOVESD_UJPEST,2016,28,2017-04-22,12:00,Mezőkövesd Zsóry FC,Újpest FC,1,3,A,-2
2016_28_VASAS_HONVED,2016,28,2017-04-22,14:30,Vasas FC,Kispest–Honvéd FC,1,0,H,1
2016_29_UJPEST_MTK,2016,29,2017-04-29,12:00,Újpest FC,MTK Budapest,1,2,A,-1
2016_29_FTC_MEZOKOVESD,2016,29,2017-04-29,12:00,Ferencvárosi TC,Mezőkövesd Zsóry FC,3,1,H,2
2016_29_HALADAS_PAKS,2016,29,2017-04-29,12:00,Szombathelyi Haladás,Paksi FC,2,0,H,2
2016_29_DVTK_VASAS,2016,29,2017-04-29,12:00,Diósgyőri VTK,Vasas FC,2,1,H,1
2016_29_HONVED_GYIRMOT,2016,29,2017-04-29,12:00,Kispest–Honvéd FC,Gyirmót FC Győr,1,0,H,1
2016_29_FEHERVAR_DVSC,2016,29,2017-04-29,14:30,Fehérvár FC,Debreceni VSC,3,2,H,1
2016_30_DVSC_UJPEST,2016,30,2017-05-06,12:00,Debreceni VSC,Újpest FC,1,0,H,1
2016_30_FEHERVAR_HALADAS,2016,30,2017-05-06,12:00,Fehérvár FC,Szombathelyi Haladás,2,0,H,2
2016_30_VASAS_PAKS,2016,30,2017-05-06,12:00,Vasas FC,Paksi FC,0,3,A,-3
2016_30_MEZOKOVESD_HONVED,2016,30,2017-05-06,12:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,1,5,A,-4
2016_30_GYIRMOT_DVTK,2016,30,2017-05-06,12:00,Gyirmót FC Győr,Diósgyőri VTK,1,1,D,0
2016_30_MTK_FTC,2016,30,2017-05-06,14:30,MTK Budapest,Ferencvárosi TC,1,3,A,-2
2016_31_HONVED_MTK,2016,31,2017-05-13,12:00,Kispest–Honvéd FC,MTK Budapest,2,1,H,1
2016_31_PAKS_GYIRMOT,2016,31,2017-05-13,12:00,Paksi FC,Gyirmót FC Győr,3,0,H,3
2016_31_DVTK_MEZOKOVESD,2016,31,2017-05-13,12:00,Diósgyőri VTK,Mezőkövesd Zsóry FC,2,2,D,0
2016_31_HALADAS_VASAS,2016,31,2017-05-13,12:00,Szombathelyi Haladás,Vasas FC,2,2,D,0
2016_31_FTC_DVSC,2016,31,2017-05-13,12:00,Ferencvárosi TC,Debreceni VSC,0,0,D,0
2016_31_UJPEST_FEHERVAR,2016,31,2017-05-13,14:30,Újpest FC,Fehérvár FC,0,3,A,-3
2016_32_MTK_DVTK,2016,32,2017-05-20,12:00,MTK Budapest,Diósgyőri VTK,0,0,D,0
2016_32_DVSC_HONVED,2016,32,2017-05-20,12:00,Debreceni VSC,Kispest–Honvéd FC,2,5,A,-3
2016_32_GYIRMOT_VASAS,2016,32,2017-05-20,12:00,Gyirmót FC Győr,Vasas FC,1,2,A,-1
2016_32_MEZOKOVESD_PAKS,2016,32,2017-05-20,12:00,Mezőkövesd Zsóry FC,Paksi FC,3,2,H,1
2016_32_UJPEST_HALADAS,2016,32,2017-05-20,12:00,Újpest FC,Szombathelyi Haladás,2,1,H,1
2016_32_FEHERVAR_FTC,2016,32,2017-05-20,14:30,Fehérvár FC,Ferencvárosi TC,4,1,H,3
2016_33_HONVED_FEHERVAR,2016,33,2017-05-27,13:00,Kispest–Honvéd FC,Fehérvár FC,1,0,H,1
2016_33_DVTK_DVSC,2016,33,2017-05-27,13:00,Diósgyőri VTK,Debreceni VSC,1,3,A,-2
2016_33_VASAS_MEZOKOVESD,2016,33,2017-05-27,13:00,Vasas FC,Mezőkövesd Zsóry FC,1,1,D,0
2016_33_FTC_UJPEST,2016,33,2017-05-27,13:00,Ferencvárosi TC,Újpest FC,2,0,H,2
2016_33_PAKS_MTK,2016,33,2017-05-27,13:00,Paksi FC,MTK Budapest,1,1,D,0
2016_33_HALADAS_GYIRMOT,2016,33,2017-05-27,13:00,Szombathelyi Haladás,Gyirmót FC Győr,1,2,A,-1
2017_1_DVSC_MEZOKOVESD,2017,1,2017-07-15,12:00,Debreceni VSC,Mezőkövesd Zsóry FC,1,2,A,-1
2017_1_PAKS_UJPEST,2017,1,2017-07-15,12:00,Paksi FC,Újpest FC,2,2,D,0
2017_1_HONVED_HALADAS,2017,1,2017-07-15,14:30,Kispest–Honvéd FC,Szombathelyi Haladás,2,0,H,2
2017_1_VASAS_DVTK,2017,1,2017-07-16,11:00,Vasas FC,Diósgyőri VTK,0,2,A,-2
2017_1_FEHERVAR_BALMAZ,2017,1,2017-07-16,11:00,Fehérvár FC,Balmazújváros FC,1,1,D,0
2017_1_FTC_PUSKAS,2017,1,2017-07-16,11:00,Ferencvárosi TC,Puskás Akadémia FC,1,1,D,0
2017_2_MEZOKOVESD_PAKS,2017,2,2017-07-22,12:00,Mezőkövesd Zsóry FC,Paksi FC,3,2,H,1
2017_2_HONVED_DVTK,2017,2,2017-07-22,12:00,Kispest–Honvéd FC,Diósgyőri VTK,2,2,D,0
2017_2_HALADAS_DVSC,2017,2,2017-07-22,14:30,Szombathelyi Haladás,Debreceni VSC,1,0,H,1
2017_2_UJPEST_FTC,2017,2,2017-07-23,12:00,Újpest FC,Ferencvárosi TC,2,2,D,0
2017_2_PUSKAS_FEHERVAR,2017,2,2017-07-23,12:00,Puskás Akadémia FC,Fehérvár FC,1,3,A,-2
2017_2_BALMAZ_VASAS,2017,2,2017-07-23,12:00,Balmazújváros FC,Vasas FC,0,1,A,-1
2017_3_PAKS_DVSC,2017,3,2017-07-29,12:00,Paksi FC,Debreceni VSC,1,1,D,0
2017_3_HALADAS_DVTK,2017,3,2017-07-29,12:00,Szombathelyi Haladás,Diósgyőri VTK,0,3,A,-3
2017_3_HONVED_BALMAZ,2017,3,2017-07-29,14:30,Kispest–Honvéd FC,Balmazújváros FC,2,2,D,0
2017_3_VASAS_PUSKAS,2017,3,2017-07-30,12:00,Vasas FC,Puskás Akadémia FC,2,0,H,2
2017_3_FEHERVAR_UJPEST,2017,3,2017-07-30,12:00,Fehérvár FC,Újpest FC,2,2,D,0
2017_3_FTC_MEZOKOVESD,2017,3,2017-07-30,12:00,Ferencvárosi TC,Mezőkövesd Zsóry FC,5,0,H,5
2017_4_BALMAZ_DVTK,2017,4,2017-08-05,12:00,Balmazújváros FC,Diósgyőri VTK,4,0,H,4
2017_4_PAKS_HALADAS,2017,4,2017-08-05,14:00,Paksi FC,Szombathelyi Haladás,2,0,H,2
2017_4_PUSKAS_HONVED,2017,4,2017-08-05,14:30,Puskás Akadémia FC,Kispest–Honvéd FC,0,2,A,-2
2017_4_DVSC_FTC,2017,4,2017-08-06,12:00,Debreceni VSC,Ferencvárosi TC,0,0,D,0
2017_4_MEZOKOVESD_FEHERVAR,2017,4,2017-08-06,14:00,Mezőkövesd Zsóry FC,Fehérvár FC,0,2,A,-2
2017_4_UJPEST_VASAS,2017,4,2017-08-06,14:00,Újpest FC,Vasas FC,1,0,H,1
2017_5_HONVED_UJPEST,2017,5,2017-08-12,12:00,Kispest–Honvéd FC,Újpest FC,2,1,H,1
2017_5_VASAS_MEZOKOVESD,2017,5,2017-08-12,12:00,Vasas FC,Mezőkövesd Zsóry FC,1,1,D,0
2017_5_FTC_PAKS,2017,5,2017-08-12,12:00,Ferencvárosi TC,Paksi FC,1,1,D,0
2017_5_DVTK_PUSKAS,2017,5,2017-08-12,12:00,Diósgyőri VTK,Puskás Akadémia FC,2,2,D,0
2017_5_HALADAS_BALMAZ,2017,5,2017-08-12,12:00,Szombathelyi Haladás,Balmazújváros FC,3,1,H,2
2017_5_FEHERVAR_DVSC,2017,5,2017-08-12,14:30,Fehérvár FC,Debreceni VSC,1,0,H,1
2017_6_FTC_HALADAS,2017,6,2017-08-17,12:00,Ferencvárosi TC,Szombathelyi Haladás,2,0,H,2
2017_6_DVSC_VASAS,2017,6,2017-08-18,13:30,Debreceni VSC,Vasas FC,4,1,H,3
2017_6_MEZOKOVESD_HONVED,2017,6,2017-08-19,12:00,Mezőkövesd Zsóry FC,Kispest–Honvéd FC,1,2,A,-1
2017_6_PUSKAS_BALMAZ,2017,6,2017-08-19,12:00,Puskás Akadémia FC,Balmazújváros FC,2,1,H,1
2017_6_UJPEST_DVTK,2017,6,2017-08-19,14:30,Újpest FC,Diósgyőri VTK,1,1,D,0
2017_6_PAKS_FEHERVAR,2017,6,2017-09-06,13:30,Paksi FC,Fehérvár FC,1,4,A,-3
2017_7_VASAS_PAKS,2017,7,2017-08-26,12:00,Vasas FC,Paksi FC,3,1,H,2
2017_7_HALADAS_PUSKAS,2017,7,2017-08-26,12:00,Szombathelyi Haladás,Puskás Akadémia FC,1,5,A,-4
2017_7_BALMAZ_UJPEST,2017,7,2017-08-26,12:00,Balmazújváros FC,Újpest FC,0,1,A,-1
2017_7_DVTK_MEZOKOVESD,2017,7,2017-08-26,12:00,Diósgyőri VTK,Mezőkövesd Zsóry FC,2,1,H,1
2017_7_HONVED_DVSC,2017,7,2017-08-26,14:30,Kispest–Honvéd FC,Debreceni VSC,1,3,A,-2
2017_7_FEHERVAR_FTC,2017,7,2017-08-27,13:30,Fehérvár FC,Ferencvárosi TC,3,1,H,2
2017_8_FTC_VASAS,2017,8,2017-09-09,12:00,Ferencvárosi TC,Vasas FC,5,2,H,3
2017_8_DVSC_DVTK,2017,8,2017-09-09,12:00,Debreceni VSC,Diósgyőri VTK,3,1,H,2
2017_8_MEZOKOVESD_BALMAZ,2017,8,2017-09-09,12:00,Mezőkövesd Zsóry FC,Balmazújváros FC,2,2,D,0
2017_8_UJPEST_PUSKAS,2017,8,2017-09-09,14:30,Újpest FC,Puskás Akadémia FC,1,3,A,-2
2017_8_FEHERVAR_HALADAS,2017,8,2017-09-10,11:00,Fehérvár FC,Szombathelyi Haladás,3,1,H,2
2017_8_PAKS_HONVED,2017,8,2017-09-10,11:00,Paksi FC,Kispest–Honvéd FC,2,2,D,0
2017_9_VASAS_FEHERVAR,2017,9,2017-09-16,12:00,Vasas FC,Fehérvár FC,3,1,H,2
2017_9_BALMAZ_DVSC,2017,9,2017-09-16,12:00,Balmazújváros FC,Debreceni VSC,0,1,A,-1
2017_9_HALADAS_UJPEST,2017,9,2017-09-16,12:00,Szombathelyi Haladás,Újpest FC,1,0,H,1
2017_9_PUSKAS_MEZOKOVESD,2017,9,2017-09-16,12:00,Puskás Akadémia FC,Mezőkövesd Zsóry FC,1,0,H,1
2017_9_DVTK_PAKS,2017,9,2017-09-16,12:00,Diósgyőri VTK,Paksi FC,2,4,A,-2
2017_9_HONVED_FTC,2017,9,2017-09-16,14:30,Kispest–Honvéd FC,Ferencvárosi TC,1,3,A,-2
2017_10_FTC_DVTK,2017,10,2017-09-23,12:00,Ferencvárosi TC,Diósgyőri VTK,2,0,H,2
2017_10_DVSC_PUSKAS,2017,10,2017-09-23,12:00,Debreceni VSC,Puskás Akadémia FC,3,0,H,3
2017_10_PAKS_BALMAZ,2017,10,2017-09-23,12:00,Paksi FC,Balmazújváros FC,1,0,H,1
