race_id,date,distance,track_quality,temperature,horse_id,driver_id,h_win_rate,h_top_3_rate,h_avg_percentile,h_avg_speed,h_best_speed,h_speed_ratio,h_points_l5,h_top3_l3,h_total_prize,h_days_since,h_win_rate_l5,h_top_3_rate_l5,h_avg_percentile_l5,h_avg_speed_l5,d_win_rate,d_top_3_rate,hd_pair_runs,win,market_odds,horse_name,prob,prob_norm,fair_odds,is_value,pnl
18598,2025-08-09,1900.0,0,33.0,6899,1408,0.3478260869565217,0.6956521739130435,0.7428571428571429,12.694538350231198,13.192612137203168,0.9176666869686324,18,1.0,3453000.0,365,0.4,1.0,0.9111111111111112,12.1064206724094,0.1273584905660377,0.3938679245283019,3,0,,Eunike T Boko,0.11700738469759624,0.1040460977338059,9.611124509046219,False,0.0
18598,2025-08-09,1900.0,0,33.0,5228,27,0.2233009708737864,0.5048543689320388,0.6261708625786296,12.695859961681522,13.26259946949602,0.8396436525612474,3,0.3333333333333333,11622000.0,365,0.0,0.2,0.1777777777777777,11.1358574610245,0.0616113744075829,0.2317008952080042,2,0,8.8,Uptown Boy M,0.13445969174305597,0.11956515620370772,8.363640643736222,False,0.0
18598,2025-08-09,1900.0,0,33.0,6340,32,0.1694915254237288,0.3559322033898305,0.5533421380879008,12.536181920679724,13.089005235602093,0.899006891762971,13,0.3333333333333333,4133500.0,365,0.4,0.6,0.5777777777777777,11.76710591312789,0.0635856079404466,0.2803970223325062,0,0,,Cunami,0.10103489210208257,0.08984292987444045,11.13053638608564,False,0.0
18603,2025-08-09,1800.0,0,33.0,5725,69,0.2934782608695652,0.4891304347826087,0.5621074879227053,12.763302844055849,13.280212483399737,0.9073577980352886,5,0.3333333333333333,10475000.0,365,0.0,0.4,0.3777777777777777,12.049904356378336,0.0723905723905724,0.2558922558922559,1,1,4.8,Zente,0.1873947282632192,0.13133732706280496,7.613981663581475,False,0.0
18603,2025-08-09,1800.0,0,33.0,6021,1076,0.1237113402061855,0.4948453608247423,0.6200398684934767,12.514130222859755,13.03780964797914,0.8910351652697485,6,0.3333333333333333,6786000.0,365,0.2,0.2,0.4222222222222222,11.617146874442614,0.1150943396226415,0.3698113207547169,3,0,14.5,Anna,0.1220523938536644,0.08554154814771965,11.690225646525873,False,0.0
18603,2025-08-09,1800.0,0,33.0,5831,1509,0.1226415094339622,0.4716981132075472,0.6628025538402897,12.721998921000242,13.531799729364003,0.9367595940032272,5,0.3333333333333333,9904900.0,365,0.0,0.2,0.5555555555555556,12.676043220612003,0.1560509554140127,0.4570063694267516,0,0,12.1,King's Call,0.22133561968803406,0.1551251144737862,6.446409425012768,False,0.0
18603,2025-08-09,1800.0,0,33.0,7034,32,0.0714285714285714,0.3928571428571428,0.5021889816532673,12.207004903682778,13.020833333333334,0.8539252716947234,5,0.6666666666666666,1362000.0,365,0.0,0.4,0.3777777777777777,11.11881864185838,0.0635856079404466,0.2803970223325062,8,0,8.0,Formula,0.10103489210208257,0.07081123781736032,14.122052245142884,False,0.0
18603,2025-08-09,1800.0,0,33.0,6920,5,0.2857142857142857,0.5238095238095238,0.6201985844842988,12.57737948563059,12.953367875647668,0.9412432420674548,22,1.0,1886000.0,365,0.8,1.0,0.8555555555555555,12.19226997496703,0.2182254196642686,0.4650779376498801,1,0,6.0,Fliegauf,0.17545312643051147,0.12296794506315156,8.132200627459772,False,0.0
18603,2025-08-09,1800.0,0,33.0,6328,175,0.05,0.3,0.5124003427128427,12.435561961365808,13.10615989515072,0.8991880580411022,14,0.6666666666666666,3115000.0,365,0.4,0.6,0.711111111111111,11.784902464496753,0.0801815431164901,0.2662632375189107,4,0,14.5,Credit Card,0.09534592181444168,0.06682407041813139,14.964667577757577,False,0.0
18603,2025-08-09,1800.0,0,33.0,6360,860,0.0869565217391304,0.4130434782608695,0.595347104586235,12.569797458824937,13.175230566534914,0.8999124213119433,9,0.3333333333333333,6640000.0,365,0.0,0.6,0.7555555555555555,11.85655364047356,0.1606978879706152,0.4214876033057851,3,0,4.2,Chip Chip Chip,0.18778279423713684,0.13160930668683565,7.598246850274046,False,0.0
18603,2025-08-09,1800.0,0,33.0,6934,138,0.3181818181818182,0.5,0.6274924570379116,12.404776132412575,12.77139208173691,0.927575071245087,12,0.3333333333333333,2031000.0,365,0.4,0.6,0.6222222222222222,11.846424920116052,0.1282310177705977,0.3768174474959612,4,0,4.0,Zaira LV,0.10103489210208257,0.07081123781736032,14.122052245142884,False,0.0
18603,2025-08-09,1800.0,0,33.0,6153,1492,0.1851851851851851,0.3518518518518518,0.5262345679012346,12.414908227247718,12.9366106080207,0.9349530889517428,6,0.3333333333333333,2898000.0,365,0.0,0.2,0.5777777777777778,12.095124048534837,0.0958466453674121,0.3594249201277955,2,0,9.0,Bing Crosby AT,0.1350959986448288,0.09468327910468045,10.561526907981445,False,0.0
18603,2025-08-09,1800.0,0,33.0,6786,27,0.2857142857142857,0.4642857142857143,0.5551857864357864,12.492117710488964,13.003901170351105,0.9150492670543464,12,0.3333333333333333,2227000.0,365,0.4,0.6,0.5555555555555556,11.899210234776938,0.0616113744075829,0.2317008952080042,6,0,6.0,Enrico Fling,0.10028965771198273,0.07028893340816951,14.226990672812976,False,0.0
18607,2025-08-09,1800.0,0,33.0,6973,1791,0.3103448275862069,0.5517241379310345,0.6077723043240285,12.62479282589422,13.280212483399737,0.9184432736883748,11,0.3333333333333333,3363000.0,365,0.2,0.6,0.6666666666666667,12.197121828530872,0.1626506024096385,0.3795180722891566,2,1,1.5,Edoardo Ama,0.14191511273384094,0.1631497719671994,6.1293374053936525,False,0.0
18607,2025-08-09,1800.0,0,33.0,6704,23,0.05,0.4,0.5140376984126984,12.594849716782296,13.03780964797914,0.9279059752321728,11,1.0,3085000.0,365,0.2,0.6,0.7555555555555555,12.097861476299515,0.0824010914051841,0.3184174624829468,8,0,15.8,Emerald,0.09534592181444168,0.10961246552509832,9.12304996707721,False,0.0
18607,2025-08-09,1800.0,0,33.0,6987,719,0.1818181818181818,0.5454545454545454,0.5763954479863571,12.714948919627023,13.054830287206268,0.9614180995620168,12,1.0,2775000.0,365,0.4,0.6,0.5955555555555556,12.551150124830508,0.1577669902912621,0.4029126213592233,4,0,2.1,Fabrice,0.13435076425472894,0.15445357530657927,6.474437370679647,False,0.0
18607,2025-08-09,1800.0,0,33.0,7394,110,0.1111111111111111,0.4444444444444444,0.4768518518518518,13.017587531548342,13.26259946949602,0.9784340398569272,10,0.6666666666666666,2828890.0,365,0.2,0.6,0.5777777777777777,12.976578777943333,0.1641263529931522,0.4128561961563949,2,0,6.8,Furio Ferm,0.12910539905230203,0.14842334977122257,6.737484375210399,False,0.0
18607,2025-08-09,1800.0,0,33.0,7186,2225,0.375,0.5,0.5677083333333334,12.467762693551084,12.903225806451612,0.9537792098882902,17,1.0,1850000.0,336,0.6,0.8,0.775,12.306828514687616,0.1161290322580645,0.4967741935483871,1,0,,Gina Fling,0.1560122271378835,0.17935622775692606,5.575496387865928,False,0.0
18607,2025-08-09,1800.0,0,33.0,6303,5,0.2553191489361702,0.3829787234042553,0.5266548463356974,12.508980602916068,12.987012987012989,0.8661691315658944,1,0.0,3430000.0,365,0.0,0.0,0.2222222222222222,11.24894976059603,0.2182254196642686,0.4650779376498801,0,0,6.8,CR-Seven,0.12511389950911203,0.1438346049382465,6.952429844190394,False,0.0
18607,2025-08-09,1800.0,0,33.0,7396,1076,0.0,0.2222222222222222,0.4660493827160494,12.863796455961422,13.280212483399737,0.9685001484172624,6,0.6666666666666666,3163736.0,365,0.0,0.4,0.5777777777777777,12.861887761185423,0.1150943396226415,0.3698113207547169,2,0,47.6,Fiamma Sn,0.08800228436787923,0.1011700047347279,9.884352606506672,False,0.0
18605,2025-08-09,1800.0,0,34.0,7065,148,0.25,0.5,0.4722222222222222,12.608527082512364,12.88659793814433,0.9784217016029594,8,0.3333333333333333,300000.0,188,0.25,0.5,0.4722222222222222,12.608527082512364,0.1285777190664905,0.4015852047556142,6,1,4.6,Greenback,0.14603012800216675,0.08754197413095816,11.423091721738569,False,0.0
18605,2025-08-09,1800.0,0,34.0,7403,1327,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.610841825375624,12.69035532994924,0.993734335839599,10,0.6666666666666666,250000.0,56,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.610841825375624,0.3232758620689655,0.6637931034482759,0,0,2.1,Baiyoke Sky,0.16885200639565787,0.10122320769060571,9.879157387074265,False,0.0
18605,2025-08-09,1800.0,0,34.0,7329,2546,0.0,0.25,0.4680555555555556,12.36008385136707,12.674271229404308,0.962118553124531,2,0.3333333333333333,358000.0,289,0.0,0.2,0.3888888888888889,12.194151497142345,0.05,0.15,0,0,7.0,Exclusive Adri,0.1180608943104744,0.07077500990379179,14.129280961731448,False,0.0
18605,2025-08-09,1800.0,0,34.0,6057,175,0.1363636363636363,0.3636363636363636,0.5805998294634658,12.218368176177034,12.706480304955528,0.913447936048859,20,1.0,480000.0,365,0.6,1.0,0.8444444444444444,11.606708209007104,0.0801815431164901,0.2662632375189107,6,0,35.0,Bitangjó,0.08117217322190602,0.04866100157249958,20.550337388968643,False,0.0
18605,2025-08-09,1800.0,0,34.0,7193,32,0.0769230769230769,0.5384615384615384,0.5425574425574425,12.29055350086992,12.804097311139566,0.93542174094845,12,0.6666666666666666,495000.0,365,0.2,0.8,0.5873015873015873,11.97723099805954,0.0635856079404466,0.2803970223325062,7,0,17.5,Grazia,0.13792361319065094,0.08268228990256786,12.094488447022838,False,0.0
18605,2025-08-09,1800.0,0,34.0,7055,138,0.0,0.4,0.5772474747474747,12.24273957806258,12.515644555694616,0.9645624311633236,3,0.3333333333333333,450000.0,365,0.0,0.2,0.5022727272727273,12.072120540216815,0.1282310177705977,0.3768174474959612,1,0,35.0,Feeling Great BD,0.12025364985068639,0.07208952048734689,13.871641720456712,False,0.0
18605,2025-08-09,1800.0,0,34.0,7189,33,0.0,0.3076923076923077,0.3441142191142191,11.93727701583908,12.594458438287154,0.917280711426083,3,0.3333333333333333,295000.0,364,0.0,0.2,0.1333333333333333,11.552653796298276,0.1040107464977931,0.3364037612742276,6,0,,Galatea,0.16074549158414206,0.09636352346221541,10.377370648885671,False,0.0
18605,2025-08-09,1800.0,0,34.0,7330,2527,0.0666666666666666,0.2,0.292962962962963,12.549238621795809,12.87001287001287,0.9823008849557524,0,0.0,415000.0,365,0.0,0.0,0.0444444444444444,12.642225031605564,0.0,0.1111111111111111,2,0,17.5,Emilia Adri,0.16074549158414206,0.09636352346221541,10.377370648885671,False,0.0
18605,2025-08-09,1800.0,0,34.0,7188,5,0.2222222222222222,0.4444444444444444,0.4737654320987655,12.02150659545215,12.755102040816324,0.9098861522297104,5,0.3333333333333333,460000.0,315,0.2,0.2,0.3416666666666667,11.605690717215692,0.2182254196642686,0.4650779376498801,1,0,5.0,Győcike,0.13982926309108734,0.08382468672553162,11.929659853955846,False,0.0
18605,2025-08-09,1800.0,0,34.0,7200,1854,0.0,0.1111111111111111,0.2978395061728395,11.911816824331176,12.285012285012284,0.9513941892802876,4,0.3333333333333333,96000.0,325,0.0,0.2,0.1977777777777777,11.687889303197636,0.03690036900369,0.1549815498154981,4,0,,Icibell BD,0.07937342921892802,0.04758269257468387,21.016044824080527,False,0.0
18605,2025-08-09,1800.0,0,34.0,7309,110,0.125,0.375,0.4976190476190476,11.954053193978382,12.61034047919294,0.9441149773863884,11,0.3333333333333333,380000.0,238,0.2,0.6,0.6365079365079366,11.9056113163479,0.1641263529931522,0.4128561961563949,3,0,70.0,Goldina Amok,0.16734661161899567,0.10032075535150013,9.96802701989471,False,0.0
18605,2025-08-09,1800.0,0,34.0,7358,1791,0.5,1.0,0.95,12.547071195576883,12.56281407035176,0.9987468671679198,8,1.0,125000.0,35,0.5,1.0,0.95,12.547071195576883,0.1626506024096385,0.3795180722891566,3,0,3.8,Fiona May,0.18778279423713684,0.11257181473608348,8.88321825800204,False,0.0
18602,2025-08-09,2400.0,0,34.0,6702,860,0.1935483870967742,0.3548387096774194,0.6071742773355676,12.50378924001988,13.089005235602093,0.9062831594516142,6,0.3333333333333333,1965000.0,365,0.2,0.2,0.5111111111111111,11.862345019000184,0.1606978879706152,0.4214876033057851,1,1,2.1,Ezigen,0.1350959986448288,0.18362482010091818,5.445886887461134,False,0.0
18602,2025-08-09,2400.0,0,34.0,6782,32,0.0434782608695652,0.3043478260869565,0.5097222222222222,12.395589412269548,12.87001287001287,0.9133692430664944,9,0.3333333333333333,2045000.0,365,0.2,0.4,0.6222222222222222,11.755073913339697,0.0635856079404466,0.2803970223325062,6,0,8.0,Downtown Girl M,0.09534592181444168,0.12959582753121926,7.716297808732329,False,0.0
18602,2025-08-09,2400.0,0,34.0,4788,33,0.1761006289308176,0.4779874213836478,0.6076669661575322,12.529972407975022,13.14060446780552,0.8871785724942964,2,0.3333333333333333,11686000.0,365,0.0,0.2,0.2444444444444444,11.658062713459875,0.1040107464977931,0.3364037612742276,8,0,2.5,Szilvás,0.09534592181444168,0.12959582753121926,7.716297808732329,False,0.0
18602,2025-08-09,2400.0,0,34.0,7124,1408,0.1111111111111111,0.3333333333333333,0.4630270963604296,12.550050260631677,13.03780964797914,0.9241621192391388,6,0.3333333333333333,800000.0,301,0.2,0.2,0.2342857142857142,12.049049794512891,0.1273584905660377,0.3938679245283019,4,0,3.2,Fess Fiú,0.11700738469759624,0.15903846287898518,6.287787129588365,False,0.0
18602,2025-08-09,2400.0,0,34.0,6262,27,0.0735294117647058,0.1911764705882352,0.4302006408624055,12.310998374281487,12.9366106080207,0.8956212030899304,3,0.0,2758000.0,365,0.0,0.2,0.2888888888888889,11.586302756661455,0.0616113744075829,0.2317008952080042,1,0,15.0,Bronz Boy,0.052803379793961845,0.07177126793279637,13.93315220425475,False,0.0
18602,2025-08-09,2400.0,0,34.0,6003,39,0.1549295774647887,0.4084507042253521,0.5588978314330427,12.664013733894366,13.123359580052494,0.937007639440624,14,0.6666666666666666,4411000.0,365,0.2,0.8,0.7333333333333333,12.296688181635483,0.1698400609291698,0.4375476009139376,5,0,,Ambrosia Gielle,0.16074549158414206,0.21848805494063822,4.576909251499783,False,0.0
18602,2025-08-09,2400.0,0,34.0,5531,23,0.134453781512605,0.4453781512605042,0.6018710514508834,12.671269824866249,13.227513227513228,0.8965304900166179,5,0.3333333333333333,8626000.0,365,0.2,0.2,0.2444444444444444,11.858868915563727,0.0824010914051841,0.3184174624829468,7,0,10.0,Very Nice Photo,0.07937342921892802,0.10788573908422357,9.269065666031413,False,0.0
18606,2025-08-09,1900.0,0,34.0,7187,5,0.0833333333333333,0.4166666666666667,0.4580838143338143,12.49498270921661,12.88659793814433,0.954817459489376,13,1.0,892000.0,301,0.2,1.0,0.6977777777777778,12.30434870476,0.2182254196642686,0.4650779376498801,4,1,3.9,Genesis,0.16074549158414206,0.10791527412003143,9.266528840836054,False,0.0
18606,2025-08-09,1900.0,0,34.0,7097,2450,0.4,0.8,0.7788888888888889,12.341338201064104,12.87001287001287,0.9633443251325162,20,1.0,900000.0,365,0.6,1.0,0.9333333333333332,12.398253862709346,0.3728813559322034,0.6779661016949152,0,0,9.7,Fortuna Ville,0.16885200639565787,0.11335752173407977,8.821646633611612,False,0.0
18606,2025-08-09,1900.0,0,34.0,6918,1509,0.4,0.7,0.5288888888888889,12.329621448764016,12.836970474967906,0.9252970570688908,15,0.6666666666666666,750000.0,365,0.6,0.6,0.5,11.878011002168046,0.1560509554140127,0.4570063694267516,2,0,3.4,Front of the Line,0.1560122271378835,0.10473763271207184,9.547666622836914,False,0.0
18606,2025-08-09,1900.0,0,34.0,6983,39,0.1764705882352941,0.3529411764705882,0.4362278244631186,12.259517789679965,12.903225806451612,0.937453726059,11,0.6666666666666666,1005000.0,365,0.4,0.4,0.553968253968254,12.096177110438708,0.1698400609291698,0.4375476009139376,0,0,2.8,Fondorlat,0.14936448633670807,0.10027472203403116,9.97260306202216,False,0.0
18606,2025-08-09,1900.0,0,34.0,7103,138,0.0,0.5,0.5048550986050986,12.174752638679676,12.836970474967906,0.9044214457580184,9,0.6666666666666666,1075000.0,364,0.0,0.6,0.4416666666666667,11.610031396123471,0.1282310177705977,0.3768174474959612,1,0,17.0,Grace Kelly,0.1390840287009875,0.09337301429153169,10.709732438087235,False,0.0
18606,2025-08-09,1900.0,0,34.0,6995,1409,0.0,0.2424242424242424,0.470672088853907,12.116573420368647,12.836970474967906,0.9023155107638124,6,0.3333333333333333,1036000.0,365,0.0,0.4,0.4666666666666666,11.582997570780648,0.0796019900497512,0.3333333333333333,3,0,17.0,Fany,0.11626215030749638,0.07805171825705816,12.812017753492196,False,0.0
18606,2025-08-09,1900.0,0,34.0,7099,587,0.0714285714285714,0.4285714285714285,0.5183905380333952,12.296554884022957,12.836970474967906,0.9278963247019726,5,0.3333333333333333,740000.0,365,0.0,0.2,0.3554545454545454,11.911377724030457,0.1082474226804123,0.3463917525773196,3,0,19.5,Fizető,0.16074549158414206,0.10791527412003143,9.266528840836054,False,0.0
18606,2025-08-09,1900.0,0,34.0,7110,1791,0.0833333333333333,0.3333333333333333,0.352092352092352,12.00916640799746,12.330456226880395,0.9640154041383922,12,0.6666666666666666,688000.0,365,0.2,0.8,0.5333333333333334,11.886749742766858,0.1626506024096385,0.3795180722891566,4,0,22.7,Guinevere,0.13445969174305597,0.09026850053179522,11.07806149552435,False,0.0
18606,2025-08-09,1900.0,0,34.0,7168,2100,0.0909090909090909,0.5454545454545454,0.4761248852157942,12.154646570830549,12.468827930174562,0.94103269061007,4,0.3333333333333333,1004000.0,329,0.0,0.4,0.3,11.733574695886157,0.13671875,0.41015625,2,0,10.5,God save the Queen,0.1600827028354009,0.10747031588948203,9.304894953768985,False,0.0
18606,2025-08-09,1900.0,0,34.0,7118,2277,0.2941176470588235,0.4117647058823529,0.5482111026228673,12.155655774263666,12.953367875647668,0.8983598082011663,13,1.0,1003000.0,365,0.4,0.6,0.3333333333333333,11.63678508032599,0.0779220779220779,0.2467532467532467,1,0,6.5,Ferrari,0.07937342921892802,0.05328675341120764,18.76639006852448,False,0.0
18606,2025-08-09,1900.0,0,34.0,6999,1854,0.0571428571428571,0.1142857142857142,0.2125757575757575,11.957299725664454,12.531328320802006,0.9001763637011435,5,0.3333333333333333,597000.0,365,0.2,0.2,0.2222222222222222,11.280405560164706,0.03690036900369,0.1549815498154981,11,0,136.6,First Lady KJ,0.06457102795441945,0.04334927289867965,23.068437672237366,False,0.0
18604,2025-08-09,1900.0,0,34.0,6023,148,0.1958762886597938,0.5154639175257731,0.6725045000818197,12.724227285146668,13.315579227696404,0.906803376845769,6,0.6666666666666666,10695100.0,365,0.0,0.4,0.5777777777777778,12.074612208332477,0.1285777190664905,0.4015852047556142,4,1,5.5,Acélos Fiú,0.22701693574587503,0.22907861732707477,4.3653135839047605,True,4500.0
18604,2025-08-09,1900.0,0,34.0,7003,28,0.1764705882352941,0.8235294117647058,0.7604575163398692,12.951045932511942,13.280212483399737,0.9546915218701332,14,0.6666666666666666,9606711.0,365,0.2,0.8,0.7333333333333333,12.678506266535637,0.1421634745076881,0.3973563528459671,6,0,1.5,Friday Night,0.11700738469759624,0.11807000132178248,8.469551865885446,False,0.0
18604,2025-08-09,1900.0,0,34.0,7001,1509,0.1904761904761904,0.6666666666666666,0.7090891912320484,12.654694342609888,13.404825737265416,0.9011585266531648,12,0.3333333333333333,5040000.0,365,0.2,0.6,0.7555555555555555,12.079873011436527,0.1560509554140127,0.4570063694267516,7,0,3.4,Fárosz,0.09534592181444168,0.0962118172605303,10.393733623096605,False,0.0
18604,2025-08-09,1900.0,0,34.0,5906,23,0.173469387755102,0.6122448979591837,0.6823331713637837,12.720223304345527,13.386880856760374,0.8710076069205591,6,0.6666666666666666,11282440.0,365,0.0,0.4,0.6,11.660075059177498,0.0824010914051841,0.3184174624829468,1,0,4.6,Anybody,0.09534592181444168,0.0962118172605303,10.393733623096605,False,0.0
18604,2025-08-09,1900.0,0,34.0,6459,27,0.2558139534883721,0.3953488372093023,0.4826328064700158,12.552788857156957,13.020833333333334,0.9389438371968007,25,1.0,5897700.0,365,1.0,1.0,1.0,12.225831213500012,0.0616113744075829,0.2317008952080042,2,0,25.6,Diamond Ville,0.10103489210208257,0.10195245261544683,9.808493806145963,False,0.0
18604,2025-08-09,1900.0,0,34.0,5564,39,0.2934782608695652,0.5217391304347826,0.6190711462450593,12.75786810973024,13.351134846461948,0.8613292228435386,4,0.6666666666666666,8735000.0,365,0.0,0.4,0.3777777777777777,11.499722601382356,0.1698400609291698,0.4375476009139376,3,0,8.9,Valentino,0.3552490572134654,0.3584752942146354,2.7895925218245434,False,0.0
18601,2025-08-09,1900.0,0,34.0,6698,1398,0.0952380952380952,0.2142857142857142,0.4668771043771044,12.335513983432913,13.089005235602093,0.8824427984876971,0,0.0,1923000.0,365,0.0,0.0,0.4,11.55029840952483,0.1783216783216783,0.5,0,1,9.5,Easy Bet,0.10103489210208257,0.10002521134617728,9.997479500834041,False,0.0
18601,2025-08-09,1900.0,0,34.0,5721,449,0.0674157303370786,0.348314606741573,0.5502318530408418,12.431618344761334,12.903225806451612,0.9334754569776736,8,0.6666666666666666,4144000.0,365,0.2,0.4,0.5777777777777777,12.04484460616353,0.1892361111111111,0.5,1,0,15.8,Zippy Boy,0.1011361653606097,0.10012547254186062,9.987468469443861,False,0.0
18601,2025-08-09,1900.0,0,34.0,6435,2223,0.0833333333333333,0.3958333333333333,0.4985374579124579,12.542263836090765,12.9366106080207,0.9401278145315196,7,0.3333333333333333,2732000.0,365,0.2,0.4,0.4444444444444445,12.162067458363774,0.0909090909090909,0.4545454545454545,4,0,11.9,Ducks,0.12910539905230203,0.12781519886309536,7.823795674496536,False,0.0
18601,2025-08-09,1900.0,0,34.0,6690,2425,0.0303030303030303,0.3939393939393939,0.4597610302155757,12.31309908152497,12.87001287001287,0.8910237860993412,4,0.3333333333333333,1237000.0,365,0.0,0.4,0.3111111111111111,11.467487594586116,0.0,0.5,0,0,15.8,Enterprise,0.06457102795441945,0.06392574469674321,15.643149794247863,False,0.0
18601,2025-08-09,1900.0,0,34.0,5904,1563,0.0967741935483871,0.3763440860215054,0.5477024468959952,12.51667709407949,13.003901170351105,0.907123451930019,6,0.3333333333333333,5327000.0,365,0.2,0.2,0.3333333333333333,11.796143718205707,0.0895522388059701,0.4365671641791044,2,0,15.8,Australian Gold,0.086232490837574,0.08537073620290278,11.71361574794523,False,0.0
18601,2025-08-09,1900.0,0,34.0,5925,2460,0.1022727272727272,0.3181818181818182,0.5649473632428178,12.410193708410324,12.853470437017997,0.9265608843277726,8,0.3333333333333333,4406640.0,365,0.2,0.2,0.6666666666666667,11.909522934804276,0.0,0.0,0,0,23.8,Anikó,0.09534592181444168,0.09439309313904878,10.59399545819436,False,0.0
18601,2025-08-09,1900.0,0,34.0,6507,2401,0.0666666666666666,0.4222222222222222,0.4446873496873497,12.37346146980184,13.10615989515072,0.8737194297899137,3,0.3333333333333333,2117000.0,365,0.0,0.2,0.3555555555555555,11.451106550326523,0.1724137931034483,0.3448275862068966,1,0,2.0,Despasito,0.13423030326763788,0.1328888879283536,7.525083666432254,False,0.0
18601,2025-08-09,1900.0,0,34.0,6305,2260,0.1403508771929824,0.3859649122807017,0.481111237690185,12.613400300081672,13.020833333333334,0.9122179204632224,10,0.3333333333333333,3376000.0,365,0.4,0.4,0.5111111111111111,11.87783750603154,0.2708333333333333,0.6041666666666666,1,0,3.4,Csikós,0.16716218988100687,0.16549167346112187,6.042600084256958,False,0.0
18601,2025-08-09,1900.0,0,34.0,7081,1463,0.2,0.35,0.54627886002886,12.381602041432611,13.0718954248366,0.8963226749252461,7,0.3333333333333333,1306000.0,365,0.2,0.4,0.6206349206349207,11.716636273532629,0.145,0.425,2,0,3.6,Fancy,0.1312758723894755,0.12996398182069643,7.694439536175803,False,0.0
18586,2025-08-02,1900.0,0,27.0,7190,33,0.0,0.6,0.425,11.86479967790126,12.07729468599034,0.9824054133302244,10,1.0,731000.0,365,0.0,0.6,0.425,11.86479967790126,0.103938520653218,0.3365994236311239,6,1,,Gucci,0.12099888424078624,0.3821406008720027,2.6168378803982364,False,0.0
18586,2025-08-02,1900.0,0,27.0,7425,138,0.0,0.0,0.1555555555555555,12.617023247192218,12.722646310432571,0.9916980272293082,0,0.0,545863.0,365,0.0,0.0,0.1555555555555555,12.617023247192218,0.1283865750101091,0.3770723817226041,1,0,,Vikens Lagunitas,0.10028965771198273,0.3167363922384506,3.157199565647524,False,0.0
18586,2025-08-02,1900.0,0,27.0,6470,23,0.1764705882352941,0.5588235294117647,0.5683006535947712,12.67879905713002,13.440860215053762,0.8929342852775899,15,0.6666666666666666,11495000.0,365,0.4,0.8,0.7333333333333333,12.001804909645024,0.0825587752870421,0.3187534171678512,0,0,,Devoted,0.09534592181444168,0.30112300688954663,3.320902013863075,False,0.0
18584,2025-08-02,1800.0,0,26.0,7310,69,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.0719910011248594,0.2559055118110236,2,1,,Hamidu,0.28271040817101795,0.1478584378936959,6.763225787079927,False,0.0
18584,2025-08-02,1800.0,0,26.0,7257,5,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.2181218121812181,0.4645964596459646,2,0,,Happy Holiday,0.3512035955985387,0.18368059161244799,5.4442333358220205,False,0.0
18584,2025-08-02,1800.0,0,26.0,7256,23,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.0825587752870421,0.3187534171678512,5,0,,Hélium Boy,0.21826712290445963,0.11415439581793638,8.760065635973312,False,0.0
18584,2025-08-02,1800.0,0,26.0,7266,138,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.1283865750101091,0.3770723817226041,3,0,,Hercegnő K,0.24913910528024039,0.13030054027117977,7.674565262114902,False,0.0
18584,2025-08-02,1800.0,0,26.0,7259,91,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.0949208992506244,0.3238967527060782,1,0,,Hollywood Boy,0.23719791074593863,0.12405525775098848,8.060923963474913,False,0.0
18584,2025-08-02,1800.0,0,26.0,7261,2225,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.1184210526315789,0.5,1,0,,Hell Energy,0.3633555720249812,0.1900361137290865,5.262157704538147,False,0.0
18584,2025-08-02,1800.0,0,26.0,7420,32,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.0636448307978888,0.2806581806892269,3,0,,Héliosz R,0.21016060809294382,0.10991466292466501,9.097967217398422,False,0.0
18585,2025-08-02,1800.0,0,27.0,6945,175,0.05,0.15,0.5,12.384114774190897,12.870977597996305,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.0789074355083459,0.2655538694992412,6,1,,Fabergé F,0.3406196931997935,1.0,1.0,False,0.0
18597,2025-08-02,1960.0,0,28.0,6343,27,0.0689655172413793,0.3793103448275862,0.5827374732547147,12.503111491285148,12.9366106080207,0.9242660594569756,16,1.0,2734000.0,365,0.4,0.8,0.8666666666666666,11.9568701094046,0.0611491829204006,0.2308908803373748,1,1,7.7,Chicago,0.07937342921892802,0.07414240455817996,13.487558246310915,False,0.0
