race_id,date,start,race_name,horse_id,horse_name,program_num,rank,market_odds,is_win
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,5748,Zoom Photo,2,III.,7.0,0
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,5721,Zippy Boy,5,IV.,2.2,0
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,5925,Anikó,6,V.,36.8,0
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,5227,Urban Legend,4,6.,46.0,0
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,6153,Bing Crosby AT,8,7.,61.4,0
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,6131,Bulibáró,9,8.,3.5,0
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,5724,Zero di Jesolo,1,9.,184.2,0
18163,2024-06-22,17:04,2024. ÉVI AMATŐR KUPA III. FUTAMA HENDIKEP,6380,Cukrom,7,gal.,6.8,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,6525,Big Ben Pax,6,I.,4.0,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,6340,Cunami,7,II.,44.0,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,6119,Firefly Shadow,4,III.,27.5,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,5504,Vakarcs RG,5,IV.,2.0,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,6107,Andy Baby,8,V.,9.5,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,5270,Une Dame,10,6.,36.7,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,6062,Best Boy,2,7.,2.6,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,4477,Reménység,1,8.,,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,5308,Gigant Wings,9,9.,15.7,0
18164,2024-06-22,17:32,LET HIM ROLL HENDIKEP,5904,Australian Gold,3,10.,11.0,0
18148,2024-06-15,13:30,PRÓBAFUTAM,7151,Dragons Bar,1,1.,,1
18148,2024-06-15,13:30,PRÓBAFUTAM,6807,Idole de Crennes,3,2.,,0
18148,2024-06-15,13:30,PRÓBAFUTAM,7158,Track Max,2,tü.,,0
18147,2024-06-15,13:10,Q20 KVALIFIKÁCIÓ,7118,Ferrari,1,1.,,1
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6928,Fenegyerek,4,I.,11.6,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6692,Excellence,1,II.,7.3,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6861,Emeli Sandé A.T.,10,III.,58.4,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6727,Västerbo No Edge,3,IV.,2.9,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6934,Zaira LV,5,V.,8.3,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6695,Ékszer K,8,6.,29.2,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6909,Treue,6,7.,7.3,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6700,Escobar,7,8táv.,2.4,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6690,Enterprise,2,gal.,9.7,0
18150,2024-06-15,14:00,KATERINA RODNEY DÍJ,6788,Morena LV,9,gal.,11.6,0
18155,2024-06-15,14:31,2024. ÉVI SEGÉDHAJTÓ KUPA III. FUTAMA HENDIKEP,6435,Ducks,1,I.,20.0,0
18155,2024-06-15,14:31,2024. ÉVI SEGÉDHAJTÓ KUPA III. FUTAMA HENDIKEP,6475,Discovery LW,3,II.,4.0,0
18155,2024-06-15,14:31,2024. ÉVI SEGÉDHAJTÓ KUPA III. FUTAMA HENDIKEP,6305,Csikós,4,III.,1.8,0
18155,2024-06-15,14:31,2024. ÉVI SEGÉDHAJTÓ KUPA III. FUTAMA HENDIKEP,4945,Trencsén,6,IV.,4.0,0
18155,2024-06-15,14:31,2024. ÉVI SEGÉDHAJTÓ KUPA III. FUTAMA HENDIKEP,5990,Aranyérem M,2,V.,10.0,0
18155,2024-06-15,14:31,2024. ÉVI SEGÉDHAJTÓ KUPA III. FUTAMA HENDIKEP,5904,Australian Gold,5,6.,10.0,0
18155,2024-06-15,14:31,2024. ÉVI SEGÉDHAJTÓ KUPA III. FUTAMA HENDIKEP,6018,Bonus RG,7,gal.,5.7,0
18151,2024-06-15,15:00,TWIDDLE DÍJ,6731,Daytona Spav,5,I.,1.8,0
18151,2024-06-15,15:00,TWIDDLE DÍJ,6514,El Valle Sagrado,3,II.,16.1,0
18151,2024-06-15,15:00,TWIDDLE DÍJ,7171,Peter Piper,6,III.,1.4,0
18151,2024-06-15,15:00,TWIDDLE DÍJ,6854,Elegáns Hölgy,7,IV.,25.4,0
18151,2024-06-15,15:00,TWIDDLE DÍJ,6696,Édes K,1,V.,35.6,0
18151,2024-06-15,15:00,TWIDDLE DÍJ,6698,Easy Bet,2,6.,16.1,0
18151,2024-06-15,15:00,TWIDDLE DÍJ,6328,Credit Card,4,gal.,19.7,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6358,Calvin,2,I.,3.7,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6706,Eperke,6,II.,41.4,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6378,Chesterfield,3,III.,10.3,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6511,Demi Moore,9,IV.,5.1,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,5984,Angelina Jolie,8,V.,5.1,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6691,Elizeus LIW,5,6.,4.6,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6798,Kall Me Queen,7,7.,13.8,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,5695,Vinifera M,10,8.,20.7,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6779,Elton John A.T.,4,9.,5.1,0
18153,2024-06-15,15:30,JODI LYNN HENDIKEP,6701,Durcás Lányka,1,disq.,5.9,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,7136,First Home,2,I.,4.8,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,7085,El Nino N,6,II.,3.2,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,7127,Francesca,7,III.,2.4,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,7034,Formula,9,IV.,11.5,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,6983,Fondorlat,3,V.,8.2,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,7058,Great Cole TG,8,6.,,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,6962,Flinga VT,5,7.,19.2,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,7086,Fakta,10,8.,8.2,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,7053,Fabio,1,gal.,57.8,0
18149,2024-06-15,16:00,KEEP BLAZING DÍJ,6936,Aaron LV,4,gal.,7.2,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,6003,Ambrosia Gielle,7,I.,4.7,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,5955,Atom Maki,3,II.,9.5,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,6107,Andy Baby,5,III.,3.1,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,6360,Chip Chip Chip,10,IV.,4.3,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,5531,Very Nice Photo,12,V.,8.1,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,5247,Universal Boy,2,6.,57.1,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,4968,Titus Livius,1,7.,6.3,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,6076,Breeze Up,8,8.,11.4,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,6021,Anna,11,9.,28.5,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,6299,Beyond The Limits,4,10.,19.0,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,6163,Bombay,9,11.,7.1,0
18156,2024-06-15,16:30,LOVE STORY HENDIKEP,5625,Vanderle,6,12.,,0
18152,2024-06-15,17:00,RECORDER DÍJ,6783,Enjoy,7,I.,1.3,0
18152,2024-06-15,17:00,RECORDER DÍJ,6864,In Love Danover,2,II.,10.4,0
18152,2024-06-15,17:00,RECORDER DÍJ,6787,Domperidon,1,III.,3.8,0
18152,2024-06-15,17:00,RECORDER DÍJ,6165,Bűbájos,9,IV.,35.8,0
18152,2024-06-15,17:00,RECORDER DÍJ,7173,Jula Netprice,6,V.,3.8,0
18152,2024-06-15,17:00,RECORDER DÍJ,6121,Farya BD,5,6.,17.9,0
18152,2024-06-15,17:00,RECORDER DÍJ,7147,Cupido GSO,8,7.,125.6,0
18152,2024-06-15,17:00,RECORDER DÍJ,6459,Diamond Ville,3,8.,,0
18152,2024-06-15,17:00,RECORDER DÍJ,6441,Diána Gull,4,9.,251.2,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,5894,Apollo Creed,3,I.,3.2,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,6330,Che Comandante,2,II.,52.3,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,5721,Zippy Boy,1,III.,5.2,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,5925,Anikó,4,IV.,3.4,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,4477,Reménység,5,V.,,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,6546,Count Basie AT,7,6.,4.7,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,5227,Urban Legend,11,7.,10.4,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,6343,Chicago,6,8.,26.1,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,6303,CR-Seven,9,9.,6.5,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,6740,Dignitá,8,gal.,7.4,0
18154,2024-06-15,17:30,MARGARET SONG HENDIKEP,6782,Downtown Girl M,10,gal.,26.1,0
18137,2024-06-08,13:30,PRÓBAFUTAM,7156,Dats Pepito,1,1.,,1
18138,2024-06-08,13:00,Q18 KVALIFIKÁCIÓ,7102,Gyöngyhajú Lány,1,1.,,1
18139,2024-06-08,13:15,Q19 KVALIFIKÁCIÓ,7118,Ferrari,1,1.,,1
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,5564,Valentino,5,I.,2.1,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,6018,Bonus RG,6,II.,6.4,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,5795,Zara Mia,9,III.,4.3,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,6475,Discovery LW,2,IV.,5.5,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,6679,Inforgettable,1,V.,12.9,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,6062,Best Boy,3,6.,,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,6299,Beyond The Limits,7,7.,7.7,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,6303,CR-Seven,8,8.,19.3,0
18145,2024-06-08,14:00,PAPERBOY HENDIKEP,5904,Australian Gold,4,gal.,5.5,0
18141,2024-06-08,14:30,SPEEDY BOY DÍJ,7097,Fortuna Ville,2,I.,1.6,0
18141,2024-06-08,14:30,SPEEDY BOY DÍJ,6709,Eccelenza,7,II.,12.8,0
18141,2024-06-08,14:30,SPEEDY BOY DÍJ,6701,Durcás Lányka,5,III.,4.0,0
18141,2024-06-08,14:30,SPEEDY BOY DÍJ,7000,Fantastic Dream BD,1,IV.,6.6,0
18141,2024-06-08,14:30,SPEEDY BOY DÍJ,6962,Flinga VT,4,V.,9.0,0
18141,2024-06-08,14:30,SPEEDY BOY DÍJ,7081,Fancy,6,6.,5.5,0
18141,2024-06-08,14:30,SPEEDY BOY DÍJ,6981,Evita Meerswal,3,gal.,9.0,0
18143,2024-06-08,15:00,RADIUM BOY DÍJ,6901,Eastwood,1,I.,2.3,0
18143,2024-06-08,15:00,RADIUM BOY DÍJ,6853,Éjjeli Hölgy,3,II.,1.9,0
18143,2024-06-08,15:00,RADIUM BOY DÍJ,6068,Balerina R.,6,III.,8.8,0
18143,2024-06-08,15:00,RADIUM BOY DÍJ,6472,Dumbledore,4,IV.,3.6,0
18143,2024-06-08,15:00,RADIUM BOY DÍJ,6459,Diamond Ville,5,V.,13.5,0
18143,2024-06-08,15:00,RADIUM BOY DÍJ,6003,Ambrosia Gielle,2,6.,28.9,0
18143,2024-06-08,15:00,RADIUM BOY DÍJ,6471,Dynamo,7,7.,33.7,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,7034,Formula,10,I.,6.8,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,7111,Emoji,6,II.,18.0,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,6924,Felix Charme,4,III.,15.2,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,7099,Fizető,3,IV.,33.0,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,6057,Bitangjó,7,V.,2.9,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,6992,Finiselj!,9,6.,7.2,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,7149,Füge M,2,7.,8.6,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,6991,Falcon VT,8,8.,44.1,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,7140,Fashion Noble BD,1,9.,18.0,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,6982,Farkasfog,5,gal.,10.4,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,7086,Fakta,11,gal.,99.2,0
18140,2024-06-08,15:33,CSILLAGKÖZI DERBY - GALAKTIKUS INTEGRÁCIÓ DÍJ,7004,Frankó,12,disq.,2.5,0
18146,2024-06-08,16:00,AMATŐRVERSENY HENDIKEP,5228,Uptown Boy M,4,I.,1.5,0
18146,2024-06-08,16:00,AMATŐRVERSENY HENDIKEP,6066,Berill Lady,6,II.,3.8,0
18146,2024-06-08,16:00,AMATŐRVERSENY HENDIKEP,6507,Despasito,5,III.,6.4,0
18146,2024-06-08,16:00,AMATŐRVERSENY HENDIKEP,6525,Big Ben Pax,3,IV.,4.5,0
18146,2024-06-08,16:00,AMATŐRVERSENY HENDIKEP,5504,Vakarcs RG,2,V.,9.2,0
18146,2024-06-08,16:00,AMATŐRVERSENY HENDIKEP,6153,Bing Crosby AT,1,6.,13.5,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6899,Eunike T Boko,7,I.,2.4,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6514,El Valle Sagrado,9,II.,15.5,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6704,Emerald,3,III.,12.5,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6703,Etalon N,5,IV.,16.3,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6909,Treue,1,V.,29.7,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6854,Elegáns Hölgy,10,6.,17.2,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6698,Easy Bet,2,7.,27.2,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6898,Euzébió,6,8.,32.7,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6786,Enrico Fling,8,9.,25.1,0
18142,2024-06-08,16:31,KENTISH BOY DÍJ,6778,Dancing Lady,4,gal.,1.5,0
18144,2024-06-08,17:00,CSILLAGKÖZI DERBY - KOZMIKUS VÁGTA HENDIKEP,6131,Bulibáró,3,I.,6.8,0
18144,2024-06-08,17:00,CSILLAGKÖZI DERBY - KOZMIKUS VÁGTA HENDIKEP,5925,Anikó,2,II.,1.5,0
18144,2024-06-08,17:00,CSILLAGKÖZI DERBY - KOZMIKUS VÁGTA HENDIKEP,6071,Bellini Fling,7,III.,12.7,0
18144,2024-06-08,17:00,CSILLAGKÖZI DERBY - KOZMIKUS VÁGTA HENDIKEP,6328,Credit Card,6,IV.,2.8,0
18144,2024-06-08,17:00,CSILLAGKÖZI DERBY - KOZMIKUS VÁGTA HENDIKEP,5730,Magic Bucks,1,V.,17.3,0
18144,2024-06-08,17:00,CSILLAGKÖZI DERBY - KOZMIKUS VÁGTA HENDIKEP,6213,Farinelli,4,tü.,15.8,0
18144,2024-06-08,17:00,CSILLAGKÖZI DERBY - KOZMIKUS VÁGTA HENDIKEP,6877,Petra La Roque,5,tü.,7.5,0
18127,2024-06-02,13:30,PRÓBAFUTAM,7004,Frankó,1,1.,,1
18125,2024-06-02,13:00,Q16 KVALIFIKÁCIÓ,7110,Guinevere,1,1.,,1
18126,2024-06-02,13:15,Q17 KVALIFIKÁCIÓ,7060,Filthy Rich,1,1.,,1
18126,2024-06-02,13:15,Q17 KVALIFIKÁCIÓ,7099,Fizető,2,2.,,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6878,Éden Evo,8,I.,2.0,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6657,Dreamer,6,II.,17.5,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6696,Édes K,7,III.,15.0,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6928,Fenegyerek,5,IV.,11.7,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6920,Fliegauf,3,V.,3.9,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6705,Eminem,2,6.,35.1,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,7080,Endless Love,1,7.,15.0,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6706,Eperke,10,8.,52.7,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6690,Enterprise,4,gal.,2.7,0
18131,2024-06-02,14:00,ORLANDO BLOOM DÍJ,6861,Emeli Sandé A.T.,9,gal.,35.1,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6506,Charlie's World,7,I.,3.9,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6727,Västerbo No Edge,11,II.,9.5,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,5955,Atom Maki,8,III.,7.9,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6679,Inforgettable,6,IV.,1.9,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6343,Chicago,3,V.,15.8,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6062,Best Boy,10,6.,11.9,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6877,Petra La Roque,2,7.,2.9,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6435,Ducks,1,8.,15.8,0
18135,2024-06-02,14:38,FIRST KING HENDIKEP,6051,Briliáns BD,5,9.,9.5,0
18134,2024-06-02,15:10,ZAPATO HENDIKEP,5990,Aranyérem M,2,I.,15.6,0
18134,2024-06-02,15:10,ZAPATO HENDIKEP,5610,Winoc SB,6,II.,4.4,0
18134,2024-06-02,15:10,ZAPATO HENDIKEP,6330,Che Comandante,7,III.,2.7,0
18134,2024-06-02,15:10,ZAPATO HENDIKEP,4611,Pálinka,4,IV.,2.3,0
18134,2024-06-02,15:10,ZAPATO HENDIKEP,6779,Elton John A.T.,1,V.,15.6,0
18134,2024-06-02,15:10,ZAPATO HENDIKEP,6695,Ékszer K,5,6.,15.6,0
18134,2024-06-02,15:10,ZAPATO HENDIKEP,6131,Bulibáró,3,7.,3.9,0
18128,2024-06-02,15:40,HIPPODROM ÉS LOVARDA SPRINTER KUPA,6202,Maugli,3,I.,1.3,0
18128,2024-06-02,15:40,HIPPODROM ÉS LOVARDA SPRINTER KUPA,6976,Duc de Connee,2,II.,49.8,0
18128,2024-06-02,15:40,HIPPODROM ÉS LOVARDA SPRINTER KUPA,6903,Cardenas Baba,4,III.,2.8,0
18128,2024-06-02,15:40,HIPPODROM ÉS LOVARDA SPRINTER KUPA,6318,Bonaparte Boss,6,IV.,9.6,0
18128,2024-06-02,15:40,HIPPODROM ÉS LOVARDA SPRINTER KUPA,6409,Unno del Duomo,1,V.,6.0,0
18128,2024-06-02,15:40,HIPPODROM ÉS LOVARDA SPRINTER KUPA,7022,Diamant Venus,5,gal.,13.0,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,7094,Full Speed,6,I.,8.0,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,7127,Francesca,4,II.,2.3,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,7136,First Home,2,III.,3.6,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,6881,Everton,11,IV.,20.7,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,6936,Aaron LV,3,V.,6.9,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,6701,Durcás Lányka,9,6.,145.5,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,6691,Elizeus LIW,10,7.,5.1,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,6960,Fantom KE,1,8.,14.5,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,6751,Emilio Family,8,9.,8.0,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,6999,First Lady KJ,7,10.,72.7,0
18130,2024-06-02,16:16,FAIRPLAY DÍJ,7058,Great Cole TG,5,11.,24.2,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,6712,Street Genius,1,I.,9.0,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,6300,Catania R.,9,II.,3.7,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,6355,Coach Degli Dei,2,III.,6.4,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,7121,Denalda Op,4,IV.,1.9,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,5906,Anybody,6,V.,7.5,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,6316,Casino Royale,3,6.,5.8,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,7139,Dallas Dei Greppi,7,7.,10.0,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,6165,Bűbájos,5,8.,36.1,0
18133,2024-06-02,16:45,BUTTERFLY DÍJ,6954,Palace Bo,8,9.,180.8,0
18132,2024-06-02,17:15,BOB DO IT DÍJ,6731,Daytona Spav,4,I.,2.4,0
18132,2024-06-02,17:15,BOB DO IT DÍJ,6864,In Love Danover,5,II.,6.4,0
18132,2024-06-02,17:15,BOB DO IT DÍJ,6308,Csábító R.,6,III.,3.2,0
18132,2024-06-02,17:15,BOB DO IT DÍJ,6514,El Valle Sagrado,1,IV.,21.5,0
18132,2024-06-02,17:15,BOB DO IT DÍJ,6228,Creatine,7,V.,2.5,0
18132,2024-06-02,17:15,BOB DO IT DÍJ,6302,Cherie Bella M,2,6.,6.4,0
18132,2024-06-02,17:15,BOB DO IT DÍJ,6749,Diana Krall AT,3,7.,64.6,0
18129,2024-06-02,17:47,115. NEMZETI DÍJ,6855,Eternity Bar,6,I.,7.4,0
18129,2024-06-02,17:47,115. NEMZETI DÍJ,6984,Fatiqué de je t'aime,1,II.,16.3,0
18129,2024-06-02,17:47,115. NEMZETI DÍJ,6929,Fendi,2,III.,10.2,0
18129,2024-06-02,17:47,115. NEMZETI DÍJ,7001,Fárosz,4,IV.,8.1,0
18129,2024-06-02,17:47,115. NEMZETI DÍJ,6916,Freya T Boko,5,V.,2.9,0
18129,2024-06-02,17:47,115. NEMZETI DÍJ,6783,Enjoy,7,6.,1.4,0
18129,2024-06-02,17:47,115. NEMZETI DÍJ,6987,Fabrice,3,7.,27.2,0
18136,2024-06-02,16:18,LESTER HENDIKEP,6021,Anna,3,I.,6.8,0
18136,2024-06-02,16:18,LESTER HENDIKEP,6805,Guiness des Fanes,8,II.,4.1,0
18136,2024-06-02,16:18,LESTER HENDIKEP,5540,Velence R.,6,III.,23.9,0
18136,2024-06-02,16:18,LESTER HENDIKEP,6340,Cunami,2,IV.,5.9,0
18136,2024-06-02,16:18,LESTER HENDIKEP,6535,Kokomo Harley,5,V.,1.9,0
18136,2024-06-02,16:18,LESTER HENDIKEP,5962,Zénó Boko,1,6.,7.3,0
18136,2024-06-02,16:18,LESTER HENDIKEP,5625,Vanderle,4,7.,23.9,0
18136,2024-06-02,16:18,LESTER HENDIKEP,6770,Top of Climb,7,8.,31.9,0
18136,2024-06-02,16:18,LESTER HENDIKEP,6472,Dumbledore,9,gal.,5.9,0
18116,2024-05-25,13:30,Q15 KVALIFIKÁCIÓ,7149,Füge M,1,1.,,1
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,6943,Elizabeth Boss,8,I.,2.3,0
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,6705,Eminem,7,II.,8.1,0
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,7080,Endless Love,2,III.,10.8,0
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,6751,Emilio Family,1,IV.,32.6,0
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,6701,Durcás Lányka,3,V.,10.8,0
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,6706,Eperke,4,gal.,4.6,0
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,6798,Kall Me Queen,5,gal.,,0
18117,2024-05-25,14:00,RUBIN LADY DÍJ I.RÉSZ,6953,Eposz,6,gal.,2.0,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,6749,Diana Krall AT,8,I.,22.4,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,5270,Une Dame,10,II.,22.4,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,6107,Andy Baby,4,III.,3.4,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,6340,Cunami,7,IV.,4.4,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,6475,Discovery LW,1,V.,8.9,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,6018,Bonus RG,5,6.,,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,6299,Beyond The Limits,6,7.,22.4,0
18123,2024-05-25,14:30,MAGYAR WILLIAMS SZINDRÓMA TÁRSASÁG DÍJA HENDIKEP,6052,Auróra,9,8.,44.8,0
