tournament_name,match_id,match_name,team1,team1_score,team2,team2_score,total_games,week,patch,date,url
LCK Summer Playoffs 2023,52967,KT Rolster vs T1,KT Rolster,2,T1,3,5,ROUND2,13.14,2023-08-10,https://gol.gg/game/stats/52967/page-summary/
LCK Summer Playoffs 2023,52846,Dplus KIA vs T1,Dplus KIA,1,T1,3,4,ROUND1,13.14,2023-08-09,https://gol.gg/game/stats/52846/page-summary/
LCK Summer Playoffs 2023,52841,HLE vs DRX,Hanwha Life eSports,3,DRX,0,3,ROUND1,13.14,2023-08-08,https://gol.gg/game/stats/52841/page-summary/
LCS Summer 2023,52148,Cloud9 vs GG,Golden Guardians,0,Cloud9,1,1,TIEBREAKERS,13.13,2023-07-21,https://gol.gg/game/stats/52148/page-game/
LCS Summer 2023,52147,Dignitas vs 100 Thieves,Dignitas,1,100 Thieves,0,1,TIEBREAKERS,13.13,2023-07-21,https://gol.gg/game/stats/52147/page-game/
LCS Summer 2023,51787,Cloud9 vs FlyQuest,Cloud9,1,FlyQuest,0,1,WEEK6,13.13,2023-07-21,https://gol.gg/game/stats/51787/page-game/
LCS Summer 2023,51786,Team Liquid vs Dignitas,Team Liquid,1,Dignitas,0,1,WEEK6,13.13,2023-07-21,https://gol.gg/game/stats/51786/page-game/
LCS Summer 2023,51785,100 Thieves vs GG,100 Thieves,0,Golden Guardians,1,1,WEEK6,13.13,2023-07-21,https://gol.gg/game/stats/51785/page-game/
LCS Summer 2023,51784,EG vs TSM,Evil Geniuses,1,TSM,0,1,WEEK6,13.13,2023-07-21,https://gol.gg/game/stats/51784/page-game/
LCS Summer 2023,51783,Immortals vs NRG,Immortals,1,NRG,0,1,WEEK6,13.13,2023-07-21,https://gol.gg/game/stats/51783/page-game/
LCS Summer 2023,51782,GG vs Dignitas,Golden Guardians,1,Dignitas,0,1,WEEK6,13.13,2023-07-20,https://gol.gg/game/stats/51782/page-game/
LCS Summer 2023,51781,EG vs Team Liquid,Team Liquid,0,Evil Geniuses,1,1,WEEK6,13.13,2023-07-20,https://gol.gg/game/stats/51781/page-game/
LCS Summer 2023,51780,100 Thieves vs NRG,100 Thieves,1,NRG,0,1,WEEK6,13.13,2023-07-20,https://gol.gg/game/stats/51780/page-game/
LCS Summer 2023,51779,TSM vs Cloud9,Cloud9,1,TSM,0,1,WEEK6,13.13,2023-07-20,https://gol.gg/game/stats/51779/page-game/
LCS Summer 2023,51778,FlyQuest vs Immortals,FlyQuest,1,Immortals,0,1,WEEK6,13.13,2023-07-20,https://gol.gg/game/stats/51778/page-game/
LCS Summer 2023,51777,Dignitas vs 100 Thieves,Dignitas,1,100 Thieves,0,1,WEEK6,13.13,2023-07-19,https://gol.gg/game/stats/51777/page-game/
LCS Summer 2023,51776,NRG vs Cloud9,NRG,1,Cloud9,0,1,WEEK6,13.13,2023-07-19,https://gol.gg/game/stats/51776/page-game/
LCS Summer 2023,51775,FlyQuest vs TSM,FlyQuest,1,TSM,0,1,WEEK6,13.13,2023-07-19,https://gol.gg/game/stats/51775/page-game/
LCS Summer 2023,51774,GG vs Team Liquid,Golden Guardians,1,Team Liquid,0,1,WEEK6,13.13,2023-07-19,https://gol.gg/game/stats/51774/page-game/
LCS Summer 2023,51773,Immortals vs EG,Immortals,0,Evil Geniuses,1,1,WEEK6,13.13,2023-07-19,https://gol.gg/game/stats/51773/page-game/
LCS Summer 2023,51362,Dignitas vs Immortals,Dignitas,0,Immortals,1,1,WEEK5,13.13,2023-07-14,https://gol.gg/game/stats/51362/page-game/
LCS Summer 2023,51361,GG vs NRG,Golden Guardians,0,NRG,1,1,WEEK5,13.13,2023-07-14,https://gol.gg/game/stats/51361/page-game/
LCS Summer 2023,51360,Team Liquid vs FlyQuest,Team Liquid,1,FlyQuest,0,1,WEEK5,13.13,2023-07-14,https://gol.gg/game/stats/51360/page-game/
LCS Summer 2023,51359,EG vs Cloud9,Cloud9,1,Evil Geniuses,0,1,WEEK5,13.13,2023-07-14,https://gol.gg/game/stats/51359/page-game/
LCS Summer 2023,51358,100 Thieves vs TSM,100 Thieves,1,TSM,0,1,WEEK5,13.13,2023-07-14,https://gol.gg/game/stats/51358/page-game/
LCS Summer 2023,51357,NRG vs Dignitas,NRG,1,Dignitas,0,1,WEEK5,13.13,2023-07-13,https://gol.gg/game/stats/51357/page-game/
LCS Summer 2023,51356,TSM vs Team Liquid,Team Liquid,0,TSM,1,1,WEEK5,13.13,2023-07-13,https://gol.gg/game/stats/51356/page-game/
LCS Summer 2023,51355,Cloud9 vs 100 Thieves,Cloud9,1,100 Thieves,0,1,WEEK5,13.13,2023-07-13,https://gol.gg/game/stats/51355/page-game/
LCS Summer 2023,51354,FlyQuest vs EG,Evil Geniuses,0,FlyQuest,1,1,WEEK5,13.13,2023-07-13,https://gol.gg/game/stats/51354/page-game/
LCS Summer 2023,51353,Immortals vs GG,Immortals,0,Golden Guardians,1,1,WEEK5,13.13,2023-07-13,https://gol.gg/game/stats/51353/page-game/
LCS Summer 2023,51352,TSM vs Dignitas,Dignitas,0,TSM,1,1,WEEK5,13.13,2023-07-12,https://gol.gg/game/stats/51352/page-game/
LCS Summer 2023,51351,FlyQuest vs NRG,FlyQuest,0,NRG,1,1,WEEK5,13.13,2023-07-12,https://gol.gg/game/stats/51351/page-game/
LCS Summer 2023,51350,Cloud9 vs Team Liquid,Cloud9,0,Team Liquid,1,1,WEEK5,13.13,2023-07-12,https://gol.gg/game/stats/51350/page-game/
LCS Summer 2023,51349,EG vs GG,Golden Guardians,1,Evil Geniuses,0,1,WEEK5,13.13,2023-07-12,https://gol.gg/game/stats/51349/page-game/
LCS Summer 2023,51348,100 Thieves vs Immortals,100 Thieves,0,Immortals,1,1,WEEK5,13.13,2023-07-12,https://gol.gg/game/stats/51348/page-game/
LCS Summer 2023,51060,GG vs TSM,TSM,1,Golden Guardians,0,1,WEEK4,13.13,2023-07-07,https://gol.gg/game/stats/51060/page-game/
LCS Summer 2023,51059,Immortals vs Cloud9,Immortals,0,Cloud9,1,1,WEEK4,13.13,2023-07-07,https://gol.gg/game/stats/51059/page-game/
LCS Summer 2023,51058,Team Liquid vs 100 Thieves,Team Liquid,1,100 Thieves,0,1,WEEK4,13.13,2023-07-07,https://gol.gg/game/stats/51058/page-game/
LCS Summer 2023,51057,NRG vs EG,NRG,1,Evil Geniuses,0,1,WEEK4,13.13,2023-07-07,https://gol.gg/game/stats/51057/page-game/
LCS Summer 2023,51056,Dignitas vs FlyQuest,Dignitas,1,FlyQuest,0,1,WEEK4,13.13,2023-07-07,https://gol.gg/game/stats/51056/page-game/
LCS Summer 2023,51055,Team Liquid vs Immortals,Team Liquid,1,Immortals,0,1,WEEK4,13.13,2023-07-06,https://gol.gg/game/stats/51055/page-game/
LCS Summer 2023,51054,FlyQuest vs GG,FlyQuest,0,Golden Guardians,1,1,WEEK4,13.13,2023-07-06,https://gol.gg/game/stats/51054/page-game/
LCS Summer 2023,51053,Cloud9 vs Dignitas,Cloud9,1,Dignitas,0,1,WEEK4,13.13,2023-07-06,https://gol.gg/game/stats/51053/page-game/
LCS Summer 2023,51052,TSM vs NRG,TSM,1,NRG,0,1,WEEK4,13.13,2023-07-06,https://gol.gg/game/stats/51052/page-game/
LCS Summer 2023,51051,EG vs 100 Thieves,Evil Geniuses,1,100 Thieves,0,1,WEEK4,13.13,2023-07-06,https://gol.gg/game/stats/51051/page-game/
LCS Summer 2023,51050,Immortals vs TSM,Immortals,0,TSM,1,1,WEEK4,13.13,2023-07-05,https://gol.gg/game/stats/51050/page-game/
LCS Summer 2023,51049,Dignitas vs EG,Dignitas,0,Evil Geniuses,1,1,WEEK4,13.13,2023-07-05,https://gol.gg/game/stats/51049/page-game/
LCS Summer 2023,51048,GG vs Cloud9,Golden Guardians,1,Cloud9,0,1,WEEK4,13.13,2023-07-05,https://gol.gg/game/stats/51048/page-game/
LCS Summer 2023,51047,100 Thieves vs FlyQuest,100 Thieves,1,FlyQuest,0,1,WEEK4,13.13,2023-07-05,https://gol.gg/game/stats/51047/page-game/
